<TICKER>,<PER>,<DATE>,<TIME>,<CLOSE>,<VOL>
MFGSP,D,04/11/14,00:00,486.9900000,20
MFGSP,D,04/14/14,00:00,476.7000000,4280
MFGSP,D,04/15/14,00:00,475.0000000,5110
MFGSP,D,04/16/14,00:00,478.4800000,10570
MFGSP,D,04/17/14,00:00,475.1500000,80
MFGSP,D,04/18/14,00:00,478.5200000,910
MFGSP,D,04/21/14,00:00,476.0000000,4140
MFGSP,D,04/22/14,00:00,479.6200000,170
MFGSP,D,04/24/14,00:00,474.5000000,14840
MFGSP,D,04/25/14,00:00,475.0000000,15210
MFGSP,D,04/28/14,00:00,475.2400000,31400
MFGSP,D,04/29/14,00:00,472.0200000,80
MFGSP,D,04/30/14,00:00,475.0000000,1190
MFGSP,D,05/05/14,00:00,483.7800000,250
MFGSP,D,05/06/14,00:00,492.4300000,620
MFGSP,D,05/07/14,00:00,485.0000000,870
MFGSP,D,05/08/14,00:00,494.9900000,2530
MFGSP,D,05/12/14,00:00,477.0000000,1330
MFGSP,D,05/13/14,00:00,484.5100000,3040
MFGSP,D,05/14/14,00:00,481.0000000,20
MFGSP,D,05/15/14,00:00,488.3500000,330
MFGSP,D,05/16/14,00:00,481.0000000,1090
MFGSP,D,05/19/14,00:00,487.0000000,480
MFGSP,D,05/20/14,00:00,484.2600000,250
MFGSP,D,05/21/14,00:00,485.9900000,1330
MFGSP,D,05/22/14,00:00,482.0100000,130
MFGSP,D,05/23/14,00:00,482.0000000,2930
MFGSP,D,05/26/14,00:00,496.2400000,1080
MFGSP,D,05/27/14,00:00,429.0000000,29740
MFGSP,D,05/28/14,00:00,421.0000000,11730
MFGSP,D,05/29/14,00:00,435.0000000,3450
MFGSP,D,05/30/14,00:00,435.0100000,2200
MFGSP,D,06/02/14,00:00,420.0000000,1200
MFGSP,D,06/03/14,00:00,402.1000000,3650
MFGSP,D,06/04/14,00:00,405.5000000,5010
MFGSP,D,06/05/14,00:00,420.0400000,4360
MFGSP,D,06/06/14,00:00,425.0000000,2930
MFGSP,D,06/09/14,00:00,421.0000000,50
MFGSP,D,06/10/14,00:00,422.0000000,240
MFGSP,D,06/11/14,00:00,435.0000000,2970
MFGSP,D,06/16/14,00:00,440.0000000,2290
MFGSP,D,06/17/14,00:00,435.0400000,2390
MFGSP,D,06/18/14,00:00,444.1200000,3360
MFGSP,D,06/19/14,00:00,460.0000000,4760
MFGSP,D,06/20/14,00:00,474.0100000,7520
MFGSP,D,06/23/14,00:00,496.5000000,8940
MFGSP,D,06/24/14,00:00,509.0000000,10510
MFGSP,D,06/25/14,00:00,500.0000000,4030
MFGSP,D,06/26/14,00:00,499.0000000,3510
MFGSP,D,06/27/14,00:00,511.0000000,1920
MFGSP,D,06/30/14,00:00,510.0000000,1010
MFGSP,D,07/01/14,00:00,504.0000000,240
MFGSP,D,07/02/14,00:00,516.0700000,5290
MFGSP,D,07/03/14,00:00,514.0200000,1510
MFGSP,D,07/04/14,00:00,519.0000000,340
MFGSP,D,07/07/14,00:00,518.0200000,280
MFGSP,D,07/08/14,00:00,506.7400000,570
MFGSP,D,07/10/14,00:00,505.0000000,290
MFGSP,D,07/11/14,00:00,501.0000000,100
MFGSP,D,07/14/14,00:00,505.0000000,410
MFGSP,D,07/15/14,00:00,515.0800000,1070
MFGSP,D,07/16/14,00:00,565.0000000,19010
MFGSP,D,07/17/14,00:00,570.0000000,2750
MFGSP,D,07/18/14,00:00,548.0200000,360
MFGSP,D,07/21/14,00:00,545.0000000,2990
MFGSP,D,07/22/14,00:00,560.0000000,7350
MFGSP,D,07/23/14,00:00,560.0000000,1160
MFGSP,D,07/24/14,00:00,560.0000000,810
MFGSP,D,07/25/14,00:00,560.0000000,880
MFGSP,D,07/28/14,00:00,559.9900000,1200
MFGSP,D,07/29/14,00:00,560.0000000,780
MFGSP,D,07/30/14,00:00,568.0000000,370
MFGSP,D,07/31/14,00:00,560.5300000,980
MFGSP,D,08/01/14,00:00,561.8500000,70
MFGSP,D,08/04/14,00:00,560.0000000,920
MFGSP,D,08/05/14,00:00,566.0000000,670
MFGSP,D,08/06/14,00:00,563.0000000,2120
MFGSP,D,08/07/14,00:00,563.8500000,800
MFGSP,D,08/08/14,00:00,560.0100000,520
MFGSP,D,08/11/14,00:00,560.0000000,350
MFGSP,D,08/12/14,00:00,567.4900000,1040
MFGSP,D,08/14/14,00:00,570.0000000,4400
MFGSP,D,08/15/14,00:00,562.5000000,720
MFGSP,D,08/18/14,00:00,569.9900000,90
MFGSP,D,08/19/14,00:00,571.0000000,200
MFGSP,D,08/20/14,00:00,609.9800000,23320
MFGSP,D,08/21/14,00:00,604.0200000,230
MFGSP,D,08/22/14,00:00,605.0000000,3330
MFGSP,D,08/25/14,00:00,615.9800000,8380
MFGSP,D,08/26/14,00:00,628.0000000,9500
MFGSP,D,08/27/14,00:00,638.0000000,6950
MFGSP,D,08/28/14,00:00,630.0000000,3940
MFGSP,D,08/29/14,00:00,626.0000000,400
MFGSP,D,09/01/14,00:00,640.0000000,3760
MFGSP,D,09/02/14,00:00,640.0100000,19150
MFGSP,D,09/03/14,00:00,663.0000000,38770
MFGSP,D,09/04/14,00:00,721.8600000,35650
MFGSP,D,09/05/14,00:00,740.0500000,24850
MFGSP,D,09/08/14,00:00,750.0000000,11350
MFGSP,D,09/09/14,00:00,762.0000000,44020
MFGSP,D,09/10/14,00:00,755.0000000,580
MFGSP,D,09/11/14,00:00,810.0000000,25080
MFGSP,D,09/12/14,00:00,805.0500000,38000
MFGSP,D,09/15/14,00:00,819.9900000,2520
MFGSP,D,09/16/14,00:00,809.9800000,1760
MFGSP,D,09/17/14,00:00,799.9000000,2060
MFGSP,D,09/18/14,00:00,800.0000000,730
MFGSP,D,09/19/14,00:00,777.0000000,430
MFGSP,D,09/22/14,00:00,754.0100000,13540
MFGSP,D,09/23/14,00:00,760.0000000,2850
MFGSP,D,09/24/14,00:00,750.0000000,1210
MFGSP,D,09/25/14,00:00,757.0000000,30
MFGSP,D,09/26/14,00:00,730.0000000,1650
MFGSP,D,09/29/14,00:00,747.0000000,580
MFGSP,D,09/30/14,00:00,730.0000000,150
MFGSP,D,10/01/14,00:00,729.0000000,60
MFGSP,D,10/02/14,00:00,730.0000000,2220
MFGSP,D,10/06/14,00:00,740.0000000,1220
MFGSP,D,10/07/14,00:00,778.0000000,4780
MFGSP,D,10/08/14,00:00,751.0000000,90
MFGSP,D,10/09/14,00:00,750.0000000,890
MFGSP,D,10/13/14,00:00,748.0000000,580
MFGSP,D,10/14/14,00:00,730.0000000,50
MFGSP,D,10/15/14,00:00,743.0000000,1340
MFGSP,D,10/16/14,00:00,741.0000000,7320
MFGSP,D,10/17/14,00:00,745.0000000,430
MFGSP,D,10/20/14,00:00,749.0000000,2220
MFGSP,D,10/21/14,00:00,730.0000000,840
MFGSP,D,10/22/14,00:00,750.0000000,1310
MFGSP,D,10/23/14,00:00,750.0000000,10560
MFGSP,D,10/24/14,00:00,752.0000000,2120
MFGSP,D,10/27/14,00:00,764.0000000,100
MFGSP,D,10/28/14,00:00,751.0000000,90
