<TICKER>,<PER>,<DATE>,<TIME>,<CLOSE>,<VOL>
RNFT,D,12/11/18,00:00,524.8000000,31710
RNFT,D,12/12/18,00:00,535.6000000,32405
RNFT,D,12/13/18,00:00,523.6000000,33439
RNFT,D,12/14/18,00:00,512.0000000,32370
RNFT,D,12/17/18,00:00,506.0000000,33996
RNFT,D,12/18/18,00:00,504.8000000,33903
RNFT,D,12/19/18,00:00,486.8000000,36945
RNFT,D,12/20/18,00:00,500.4000000,49899
RNFT,D,12/21/18,00:00,530.0000000,40793
RNFT,D,12/24/18,00:00,539.8000000,52503
RNFT,D,12/25/18,00:00,515.0000000,30176
RNFT,D,12/26/18,00:00,532.2000000,36436
