<TICKER>,<PER>,<DATE>,<TIME>,<CLOSE>,<VOL>
SNGSP,D,04/03/17,00:00,32.0050000,10769100
SNGSP,D,04/04/17,00:00,32.3100000,14862400
SNGSP,D,04/05/17,00:00,32.6150000,20131100
SNGSP,D,04/06/17,00:00,32.8550000,11011600
SNGSP,D,04/07/17,00:00,33.0500000,25472900
SNGSP,D,04/10/17,00:00,32.1250000,22746900
SNGSP,D,04/11/17,00:00,31.4000000,19798800
SNGSP,D,04/12/17,00:00,30.1800000,42942600
SNGSP,D,04/13/17,00:00,30.9000000,73855200
SNGSP,D,04/14/17,00:00,29.9000000,13922600
SNGSP,D,04/17/17,00:00,30.1800000,9651800
SNGSP,D,04/18/17,00:00,29.5650000,23404600
SNGSP,D,04/19/17,00:00,29.4150000,12382300
SNGSP,D,04/20/17,00:00,28.9950000,28985500
SNGSP,D,04/21/17,00:00,29.4950000,11262500
SNGSP,D,04/24/17,00:00,29.5000000,12381000
SNGSP,D,04/25/17,00:00,30.5000000,26238200
SNGSP,D,04/26/17,00:00,31.3800000,32512700
SNGSP,D,04/27/17,00:00,31.3000000,11426000
SNGSP,D,04/28/17,00:00,30.5050000,22749500
SNGSP,D,05/02/17,00:00,30.5800000,9173100
SNGSP,D,05/03/17,00:00,30.9750000,16730500
SNGSP,D,05/04/17,00:00,31.8550000,22266000
SNGSP,D,05/05/17,00:00,31.5950000,27165700
SNGSP,D,05/10/17,00:00,31.4000000,19332000
SNGSP,D,05/11/17,00:00,31.1850000,20099900
SNGSP,D,05/12/17,00:00,31.3000000,12389300
SNGSP,D,05/15/17,00:00,30.5050000,30414000
SNGSP,D,05/16/17,00:00,29.9950000,23094200
SNGSP,D,05/17/17,00:00,29.6800000,19591900
SNGSP,D,05/18/17,00:00,29.8800000,19832100
SNGSP,D,05/19/17,00:00,29.6800000,14359900
SNGSP,D,05/22/17,00:00,29.2350000,17684400
SNGSP,D,05/23/17,00:00,29.7300000,15427700
SNGSP,D,05/24/17,00:00,29.1150000,16750100
SNGSP,D,05/25/17,00:00,29.5150000,18193400
SNGSP,D,05/26/17,00:00,29.6700000,12915800
SNGSP,D,05/29/17,00:00,30.0400000,15943800
SNGSP,D,05/30/17,00:00,29.7000000,9538000
SNGSP,D,05/31/17,00:00,28.2250000,31160900
SNGSP,D,06/01/17,00:00,27.6800000,67727000
SNGSP,D,06/02/17,00:00,27.9450000,25180300
SNGSP,D,06/05/17,00:00,27.7950000,11832200
SNGSP,D,06/06/17,00:00,28.0000000,17723700
SNGSP,D,06/07/17,00:00,27.2450000,27304700
SNGSP,D,06/08/17,00:00,27.5500000,57636900
SNGSP,D,06/09/17,00:00,27.4100000,13493600
SNGSP,D,06/13/17,00:00,26.9050000,20414800
SNGSP,D,06/14/17,00:00,26.7100000,23461400
SNGSP,D,06/15/17,00:00,26.8400000,63602600
SNGSP,D,06/16/17,00:00,27.3700000,28428500
SNGSP,D,06/19/17,00:00,27.7950000,18804300
SNGSP,D,06/20/17,00:00,28.9950000,43224600
SNGSP,D,06/21/17,00:00,28.9850000,43904700
SNGSP,D,06/22/17,00:00,28.6850000,20951300
SNGSP,D,06/23/17,00:00,29.1350000,16748000
SNGSP,D,06/26/17,00:00,28.7000000,11013200
SNGSP,D,06/27/17,00:00,28.6550000,10716400
SNGSP,D,06/28/17,00:00,28.5100000,19781100
SNGSP,D,06/29/17,00:00,28.5450000,18401000
SNGSP,D,06/30/17,00:00,28.4900000,10508100
SNGSP,D,07/03/17,00:00,28.6250000,11519100
SNGSP,D,07/04/17,00:00,28.4800000,9118600
SNGSP,D,07/05/17,00:00,28.3950000,32031900
SNGSP,D,07/06/17,00:00,28.3000000,23013100
SNGSP,D,07/07/17,00:00,28.5350000,24376500
SNGSP,D,07/10/17,00:00,28.5000000,15092200
SNGSP,D,07/11/17,00:00,29.5850000,44715500
SNGSP,D,07/12/17,00:00,29.2000000,29158800
SNGSP,D,07/13/17,00:00,29.3750000,26026600
SNGSP,D,07/14/17,00:00,28.9000000,15125500
SNGSP,D,07/17/17,00:00,28.9350000,14154900
SNGSP,D,07/18/17,00:00,28.6350000,14686800
SNGSP,D,07/19/17,00:00,28.7100000,11885600
SNGSP,D,07/20/17,00:00,28.6350000,6867100
SNGSP,D,07/21/17,00:00,28.4000000,10894200
SNGSP,D,07/24/17,00:00,28.6800000,16351200
SNGSP,D,07/25/17,00:00,28.4600000,17125300
SNGSP,D,07/26/17,00:00,28.3500000,9713600
SNGSP,D,07/27/17,00:00,28.2350000,7533000
SNGSP,D,07/28/17,00:00,27.9250000,17588500
SNGSP,D,07/31/17,00:00,28.8000000,36593800
SNGSP,D,08/01/17,00:00,29.6950000,32993400
SNGSP,D,08/02/17,00:00,29.4000000,35269400
SNGSP,D,08/03/17,00:00,29.7900000,22358000
SNGSP,D,08/04/17,00:00,29.7300000,10536200
SNGSP,D,08/07/17,00:00,29.7700000,29181500
