<TICKER>,<PER>,<DATE>,<TIME>,<CLOSE>,<VOL>
TATNP,D,08/07/12,00:00,98.1000000,964110
TATNP,D,08/08/12,00:00,97.1500000,391730
TATNP,D,08/09/12,00:00,98.4700000,405520
TATNP,D,08/10/12,00:00,97.6900000,65400
TATNP,D,08/13/12,00:00,97.7200000,23960
TATNP,D,08/14/12,00:00,96.7900000,70010
TATNP,D,08/15/12,00:00,95.4300000,65140
TATNP,D,08/16/12,00:00,95.8500000,21280
TATNP,D,08/17/12,00:00,94.5000000,33040
TATNP,D,08/20/12,00:00,94.3600000,14910
TATNP,D,08/21/12,00:00,95.3300000,35910
TATNP,D,08/22/12,00:00,96.5000000,167530
TATNP,D,08/23/12,00:00,96.4800000,127060
TATNP,D,08/24/12,00:00,98.5000000,137700
TATNP,D,08/27/12,00:00,99.0100000,130930
TATNP,D,08/28/12,00:00,100.3600000,257250
TATNP,D,08/29/12,00:00,100.9700000,270630
TATNP,D,08/30/12,00:00,101.2000000,115790
TATNP,D,08/31/12,00:00,99.0100000,93160
TATNP,D,09/03/12,00:00,99.9400000,26570
TATNP,D,09/04/12,00:00,99.8800000,20490
TATNP,D,09/05/12,00:00,99.0000000,364390
TATNP,D,09/06/12,00:00,102.3000000,704900
TATNP,D,09/07/12,00:00,103.7000000,211800
TATNP,D,09/10/12,00:00,105.1900000,378910
TATNP,D,09/11/12,00:00,104.5000000,70680
TATNP,D,09/12/12,00:00,104.0000000,469390
TATNP,D,09/13/12,00:00,103.5000000,48800
TATNP,D,09/14/12,00:00,105.8500000,206820
TATNP,D,09/17/12,00:00,105.9900000,639660
TATNP,D,09/18/12,00:00,104.2500000,25240
TATNP,D,09/19/12,00:00,104.0000000,40670
TATNP,D,09/20/12,00:00,103.5400000,118580
TATNP,D,09/21/12,00:00,103.7500000,60100
TATNP,D,09/24/12,00:00,106.2300000,192200
TATNP,D,09/25/12,00:00,105.0600000,64030
TATNP,D,09/26/12,00:00,102.7000000,67370
TATNP,D,09/27/12,00:00,103.8300000,27750
TATNP,D,09/28/12,00:00,104.1000000,27210
TATNP,D,10/01/12,00:00,105.0000000,35150
TATNP,D,10/02/12,00:00,104.7800000,32460
TATNP,D,10/03/12,00:00,103.9900000,768250
TATNP,D,10/04/12,00:00,101.4100000,53680
TATNP,D,10/05/12,00:00,101.0000000,42870
TATNP,D,10/08/12,00:00,100.0000000,77620
