<TICKER>,<PER>,<DATE>,<TIME>,<CLOSE>,<VOL>
SNGS,D,12/20/16,00:00,30.8700000,9218300
SNGS,D,12/21/16,00:00,30.4800000,12588200
SNGS,D,12/22/16,00:00,29.8850000,19133200
SNGS,D,12/23/16,00:00,30.0300000,8672200
SNGS,D,12/26/16,00:00,29.7750000,4082700
SNGS,D,12/27/16,00:00,30.0200000,5643900
SNGS,D,12/28/16,00:00,30.0050000,10092500
SNGS,D,12/29/16,00:00,30.9650000,13863900
SNGS,D,12/30/16,00:00,30.9500000,12473100
SNGS,D,01/03/17,00:00,31.9300000,24867900
SNGS,D,01/04/17,00:00,31.8000000,13158200
SNGS,D,01/05/17,00:00,31.5950000,16034600
SNGS,D,01/06/17,00:00,31.6900000,14127600
SNGS,D,01/09/17,00:00,31.3000000,8764300
SNGS,D,01/10/17,00:00,31.3150000,11459200
SNGS,D,01/11/17,00:00,31.3000000,9956200
