<TICKER>,<PER>,<DATE>,<TIME>,<CLOSE>,<VOL>
TATN,D,02/20/18,00:00,574.8000000,882610
TATN,D,02/21/18,00:00,586.3000000,1916360
TATN,D,02/22/18,00:00,599.5000000,2103370
TATN,D,02/26/18,00:00,602.0000000,2499100
TATN,D,02/27/18,00:00,606.2000000,1893220
TATN,D,02/28/18,00:00,594.0000000,4140860
TATN,D,03/01/18,00:00,594.8000000,1937280
TATN,D,03/02/18,00:00,595.0000000,1341900
TATN,D,03/05/18,00:00,600.4000000,1402980
TATN,D,03/06/18,00:00,604.0000000,1509940
TATN,D,03/07/18,00:00,595.2500000,2269590
TATN,D,03/09/18,00:00,604.0000000,1085810
TATN,D,03/12/18,00:00,606.8000000,1230490
TATN,D,03/13/18,00:00,606.5000000,1841890
TATN,D,03/14/18,00:00,602.9500000,1575240
TATN,D,03/15/18,00:00,606.7000000,2266350
TATN,D,03/16/18,00:00,613.2500000,5019310
TATN,D,03/19/18,00:00,611.0000000,1615400
TATN,D,03/20/18,00:00,620.0000000,1561420
TATN,D,03/21/18,00:00,618.8000000,1538730
TATN,D,03/22/18,00:00,616.7500000,1283640
TATN,D,03/23/18,00:00,618.3500000,1191200
TATN,D,03/26/18,00:00,603.5000000,1781290
TATN,D,03/27/18,00:00,605.5000000,1664630
TATN,D,03/28/18,00:00,604.0000000,1574770
TATN,D,03/29/18,00:00,615.0000000,2393810
TATN,D,03/30/18,00:00,611.6000000,390670
TATN,D,04/02/18,00:00,598.3000000,809290
TATN,D,04/03/18,00:00,604.9500000,981760
TATN,D,04/04/18,00:00,599.7500000,1747220
TATN,D,04/05/18,00:00,614.5500000,1044970
TATN,D,04/06/18,00:00,610.0000000,986380
TATN,D,04/09/18,00:00,596.7000000,5447530
TATN,D,04/10/18,00:00,644.5000000,3981790
TATN,D,04/11/18,00:00,650.2500000,3251600
TATN,D,04/12/18,00:00,655.6500000,2263020
TATN,D,04/13/18,00:00,647.7500000,2133630
TATN,D,04/16/18,00:00,650.0000000,1733890
TATN,D,04/17/18,00:00,657.0000000,2463630
TATN,D,04/18/18,00:00,660.5500000,2221450
TATN,D,04/19/18,00:00,660.0000000,1819930
TATN,D,04/20/18,00:00,657.1000000,1360490
TATN,D,04/23/18,00:00,659.4500000,1969410
TATN,D,04/24/18,00:00,661.0000000,978430
TATN,D,04/25/18,00:00,666.0000000,1161180
TATN,D,04/26/18,00:00,680.0000000,1537080
TATN,D,04/27/18,00:00,685.2500000,1527510
TATN,D,04/28/18,00:00,680.7000000,28175
TATN,D,04/30/18,00:00,671.0500000,743860
TATN,D,05/02/18,00:00,671.0000000,2102110
TATN,D,05/03/18,00:00,650.0000000,2161890
TATN,D,05/04/18,00:00,659.3500000,1782430
TATN,D,05/07/18,00:00,654.1500000,1091260
TATN,D,05/08/18,00:00,666.9500000,1744770
TATN,D,05/10/18,00:00,671.8000000,1830770
TATN,D,05/11/18,00:00,677.5500000,1360290
TATN,D,05/14/18,00:00,685.2500000,1434680
TATN,D,05/15/18,00:00,679.5500000,2308950
TATN,D,05/16/18,00:00,676.0000000,1981750
TATN,D,05/17/18,00:00,672.1000000,1498830
TATN,D,05/18/18,00:00,681.5000000,1499410
TATN,D,05/21/18,00:00,685.0000000,1233560
TATN,D,05/22/18,00:00,676.0500000,1236930
TATN,D,05/23/18,00:00,664.3000000,1501020
TATN,D,05/24/18,00:00,664.0000000,1129880
TATN,D,05/25/18,00:00,667.6000000,1287200
TATN,D,05/28/18,00:00,663.3500000,403010
TATN,D,05/29/18,00:00,675.9500000,1529650
TATN,D,05/30/18,00:00,669.5000000,1880540
TATN,D,05/31/18,00:00,666.5000000,5375720
TATN,D,06/01/18,00:00,665.5500000,1122860
TATN,D,06/04/18,00:00,670.4500000,977800
TATN,D,06/05/18,00:00,673.8500000,1050350
TATN,D,06/06/18,00:00,668.5000000,789230
TATN,D,06/07/18,00:00,668.0000000,1113720
TATN,D,06/08/18,00:00,653.3000000,3082790
TATN,D,06/09/18,00:00,656.3500000,9190
TATN,D,06/11/18,00:00,653.0000000,789170
TATN,D,06/13/18,00:00,655.0000000,1861950
TATN,D,06/14/18,00:00,642.0500000,2145430
TATN,D,06/15/18,00:00,650.0000000,3586100
TATN,D,06/18/18,00:00,641.0000000,1362850
TATN,D,06/19/18,00:00,646.0500000,2531820
TATN,D,06/20/18,00:00,655.0000000,1776420
TATN,D,06/21/18,00:00,661.4500000,1861390
TATN,D,06/22/18,00:00,656.6500000,1728070
TATN,D,06/25/18,00:00,672.6500000,1446010
TATN,D,06/26/18,00:00,660.4500000,1511960
TATN,D,06/27/18,00:00,674.1500000,1295780
TATN,D,06/28/18,00:00,658.0000000,1696390
TATN,D,06/29/18,00:00,675.9500000,1844200
TATN,D,07/02/18,00:00,677.2000000,1704800
TATN,D,07/03/18,00:00,678.0000000,1612760
TATN,D,07/04/18,00:00,684.1500000,906070
TATN,D,07/05/18,00:00,686.0000000,1531770
TATN,D,07/06/18,00:00,678.7500000,1118490
TATN,D,07/09/18,00:00,689.9500000,881520
TATN,D,07/10/18,00:00,699.9000000,2365230
TATN,D,07/11/18,00:00,694.0000000,1439660
TATN,D,07/12/18,00:00,697.0500000,1202620
TATN,D,07/13/18,00:00,703.7000000,1009990
TATN,D,07/16/18,00:00,699.7000000,995940
TATN,D,07/17/18,00:00,690.0500000,853970
TATN,D,07/18/18,00:00,701.4500000,1074800
TATN,D,07/19/18,00:00,704.9500000,822070
TATN,D,07/20/18,00:00,700.0000000,1155240
TATN,D,07/23/18,00:00,693.2000000,663030
TATN,D,07/24/18,00:00,691.7000000,539620
TATN,D,07/25/18,00:00,705.0000000,813990
TATN,D,07/26/18,00:00,710.7000000,893850
TATN,D,07/27/18,00:00,707.8000000,508830
TATN,D,07/30/18,00:00,718.0000000,1088460
TATN,D,07/31/18,00:00,721.4000000,1707940
TATN,D,08/01/18,00:00,728.9000000,1234180
TATN,D,08/02/18,00:00,723.1000000,880550
TATN,D,08/03/18,00:00,730.0000000,981620
TATN,D,08/06/18,00:00,731.9000000,745620
TATN,D,08/07/18,00:00,732.8000000,546300
TATN,D,08/08/18,00:00,740.0000000,1119700
TATN,D,08/09/18,00:00,747.5000000,1809710
TATN,D,08/10/18,00:00,752.0000000,1460530
TATN,D,08/13/18,00:00,758.5000000,1492000
TATN,D,08/14/18,00:00,752.6000000,1469650
TATN,D,08/15/18,00:00,753.5000000,1626270
TATN,D,08/16/18,00:00,742.0000000,988020
TATN,D,08/17/18,00:00,740.0000000,1093830
TATN,D,08/20/18,00:00,751.0000000,739880
TATN,D,08/21/18,00:00,757.8000000,732650
TATN,D,08/22/18,00:00,764.8000000,1233850
TATN,D,08/23/18,00:00,760.5000000,1275510
TATN,D,08/24/18,00:00,774.9000000,1149010
TATN,D,08/27/18,00:00,783.1000000,819280
TATN,D,08/28/18,00:00,784.8000000,738810
TATN,D,08/29/18,00:00,794.9000000,679000
TATN,D,08/30/18,00:00,795.9000000,1395520
TATN,D,08/31/18,00:00,783.1000000,1499470
TATN,D,09/03/18,00:00,788.3000000,378450
TATN,D,09/04/18,00:00,787.0000000,678500
TATN,D,09/05/18,00:00,779.8000000,940870
TATN,D,09/06/18,00:00,785.6000000,639700
TATN,D,09/07/18,00:00,785.5000000,668480
TATN,D,09/10/18,00:00,813.0000000,958410
TATN,D,09/11/18,00:00,813.1000000,1760460
TATN,D,09/12/18,00:00,798.8000000,1222080
TATN,D,09/13/18,00:00,796.1000000,741450
TATN,D,09/14/18,00:00,794.0000000,1053380
