<TICKER>,<PER>,<DATE>,<TIME>,<CLOSE>,<VOL>
KRKNP,D,06/20/18,00:00,11310.0000000,63
KRKNP,D,06/21/18,00:00,11310.0000000,110
KRKNP,D,06/22/18,00:00,11300.0000000,300
KRKNP,D,06/25/18,00:00,11300.0000000,100
KRKNP,D,06/26/18,00:00,11280.0000000,108
KRKNP,D,06/27/18,00:00,11290.0000000,52
KRKNP,D,06/28/18,00:00,11320.0000000,55
KRKNP,D,06/29/18,00:00,11420.0000000,37
KRKNP,D,07/02/18,00:00,11370.0000000,426
KRKNP,D,07/03/18,00:00,11350.0000000,88
KRKNP,D,07/04/18,00:00,11470.0000000,176
KRKNP,D,07/05/18,00:00,11530.0000000,486
KRKNP,D,07/06/18,00:00,11620.0000000,224
KRKNP,D,07/09/18,00:00,11920.0000000,1361
KRKNP,D,07/10/18,00:00,11090.0000000,874
KRKNP,D,07/11/18,00:00,11050.0000000,170
KRKNP,D,07/12/18,00:00,10950.0000000,83
KRKNP,D,07/13/18,00:00,10980.0000000,162
KRKNP,D,07/16/18,00:00,11000.0000000,70
KRKNP,D,07/17/18,00:00,10950.0000000,87
KRKNP,D,07/18/18,00:00,10900.0000000,63
KRKNP,D,07/19/18,00:00,10940.0000000,162
KRKNP,D,07/20/18,00:00,11000.0000000,166
KRKNP,D,07/23/18,00:00,11250.0000000,141
KRKNP,D,07/24/18,00:00,11390.0000000,83
KRKNP,D,07/25/18,00:00,11360.0000000,157
KRKNP,D,07/26/18,00:00,11320.0000000,75
KRKNP,D,07/27/18,00:00,11320.0000000,66
KRKNP,D,07/30/18,00:00,11280.0000000,79
KRKNP,D,07/31/18,00:00,11320.0000000,43
KRKNP,D,08/01/18,00:00,11260.0000000,90
KRKNP,D,08/02/18,00:00,11080.0000000,207
KRKNP,D,08/03/18,00:00,11140.0000000,119
KRKNP,D,08/06/18,00:00,11280.0000000,234
KRKNP,D,08/07/18,00:00,11300.0000000,101
KRKNP,D,08/08/18,00:00,11120.0000000,172
KRKNP,D,08/09/18,00:00,11000.0000000,237
KRKNP,D,08/10/18,00:00,10980.0000000,92
KRKNP,D,08/13/18,00:00,10960.0000000,91
KRKNP,D,08/14/18,00:00,10860.0000000,132
KRKNP,D,08/15/18,00:00,10900.0000000,21
KRKNP,D,08/16/18,00:00,10860.0000000,35
KRKNP,D,08/17/18,00:00,10800.0000000,40
KRKNP,D,08/20/18,00:00,10900.0000000,28
KRKNP,D,08/21/18,00:00,10980.0000000,20
KRKNP,D,08/22/18,00:00,11000.0000000,21
KRKNP,D,08/23/18,00:00,10800.0000000,47
KRKNP,D,08/24/18,00:00,10800.0000000,77
KRKNP,D,08/27/18,00:00,10740.0000000,79
KRKNP,D,08/28/18,00:00,10740.0000000,27
KRKNP,D,08/29/18,00:00,10760.0000000,28
KRKNP,D,08/30/18,00:00,10700.0000000,86
KRKNP,D,08/31/18,00:00,10740.0000000,38
KRKNP,D,09/03/18,00:00,10720.0000000,66
KRKNP,D,09/04/18,00:00,10720.0000000,50
KRKNP,D,09/05/18,00:00,10600.0000000,84
KRKNP,D,09/06/18,00:00,10660.0000000,40
KRKNP,D,09/07/18,00:00,10640.0000000,32
KRKNP,D,09/10/18,00:00,10360.0000000,279
KRKNP,D,09/11/18,00:00,10380.0000000,126
KRKNP,D,09/12/18,00:00,10500.0000000,79
KRKNP,D,09/13/18,00:00,10560.0000000,74
KRKNP,D,09/14/18,00:00,10620.0000000,31
KRKNP,D,09/17/18,00:00,10580.0000000,61
KRKNP,D,09/18/18,00:00,10840.0000000,124
KRKNP,D,09/19/18,00:00,11060.0000000,176
KRKNP,D,09/20/18,00:00,11060.0000000,102
KRKNP,D,09/21/18,00:00,10900.0000000,71
KRKNP,D,09/24/18,00:00,10880.0000000,31
KRKNP,D,09/25/18,00:00,11000.0000000,54
KRKNP,D,09/26/18,00:00,11000.0000000,59
KRKNP,D,09/27/18,00:00,10980.0000000,8
KRKNP,D,09/28/18,00:00,11000.0000000,46
KRKNP,D,10/01/18,00:00,10960.0000000,16
KRKNP,D,10/02/18,00:00,10980.0000000,40
KRKNP,D,10/03/18,00:00,10920.0000000,23
KRKNP,D,10/04/18,00:00,10700.0000000,176
KRKNP,D,10/05/18,00:00,10760.0000000,44
KRKNP,D,10/08/18,00:00,10800.0000000,10
KRKNP,D,10/09/18,00:00,10740.0000000,28
KRKNP,D,10/10/18,00:00,10740.0000000,134
KRKNP,D,10/11/18,00:00,10480.0000000,55
KRKNP,D,10/12/18,00:00,10660.0000000,37
KRKNP,D,10/15/18,00:00,10600.0000000,33
KRKNP,D,10/16/18,00:00,10560.0000000,21
KRKNP,D,10/17/18,00:00,10640.0000000,46
KRKNP,D,10/18/18,00:00,11280.0000000,609
KRKNP,D,10/19/18,00:00,11200.0000000,230
